Id,hate,statuses_count,followers_count,followees_count,favorites_count,listed_count,sentiment,subjectivity,number hashtags,tweet number,retweet number,quote number,status length
91745,other,15883,743,649,17846,20,0.064721861,0.439331304,13,16,184,5,76.285
91759,other,4918,1259,801,3677,72,0.074295588,0.447780079,271,182,18,50,155.715
91771,other,65171,363382,1113,2365,6642,0.196310774,0.477605815,4,195,5,0,85.48
91807,other,74913,23796,821,1281,8,0.038356092,0.511871198,90,114,86,25,131.87
91809,hateful,2439,227,283,2300,2,0.013794284,0.410014442,11,83,115,20,131.6313131
91816,other,5574,12164,11,3,228,0.044102263,0.457619712,2,200,0,0,135.86
91869,other,7736,6610,109,2332,112,0.061557705,0.468296521,2,151,49,4,104.79
91903,other,35471,60471,3197,14008,161,0.069557076,0.487328462,237,7,193,0,144.905
91916,other,15895,994,618,28305,48,0.041184248,0.539170463,39,132,67,26,112.8140704
91942,other,168,1122,2,153,3,0.086265646,0.543842214,144,108,60,42,114.6130952
91965,other,4384,12582,799,27547,221,0.27504309,0.52788283,42,92,107,2,85.30150754
91971,other,36100,11946,804,14740,111,0.117984186,0.551927374,3,199,1,11,71.535
92016,other,48899,12410,1504,3135,379,0.09762263,0.516886862,57,155,45,28,128.095
92034,other,7899,47744,129,76,339,0.046790385,0.487883214,7,162,38,1,107.16
92037,other,8956,343864,1050,1435,3733,0.024435946,0.471459877,102,88,112,20,150.105
92038,other,50711,51762,140,42442,163,0.265637798,0.607741304,4,65,135,5,75.985
92045,other,16312,212843,1392,71484,1916,0.12940012,0.618151974,1,198,2,0,55.015
92048,other,29778,3155,4563,20503,16,0.026292782,0.487890225,33,68,132,5,112.205
92065,other,11004,41006,2144,3406,398,-0.093875,0.2045,0,200,0,0,135.995
92089,other,14543,81339,2161,3829,1574,0.114961177,0.449150214,180,120,80,12,147.27
92107,other,426,629,123,9473,3,0.0500037,0.520362515,15,141,51,9,83.75
92131,other,14021,66112,2173,47385,847,0.104583734,0.483732213,17,165,35,32,96.48
92132,other,18717,51936,811,18203,770,0.13348323,0.536564901,1,196,4,9,101.17
92180,other,497,84845,174,73,472,0.302184032,0.577083398,156,194,6,6,148.595
92194,other,5966,33597,1165,4902,49,0.173133964,0.490243249,270,76,124,0,130.04
92209,hateful,9340,268,660,8036,9,0.112152582,0.506557769,120,181,19,10,100.785
92210,other,100326,64412,35356,68715,156,0.056225584,0.45078197,166,7,193,0,134.275
92242,other,95657,4838,1197,24689,18,0.149445267,0.575853873,8,127,71,19,47.85353535
92261,other,38301,15807,4978,73139,218,0.118543874,0.558551786,0,54,146,0,68.785
92266,other,113,13463,0,3,14,0.234012539,0.613087774,1,112,1,0,45.05309735
92270,normal,61403,14281,11889,19329,187,0.052290765,0.477179459,22,154,46,21,121.645
92275,other,91654,2978,1804,129,19,0.191544913,0.537220418,2,20,180,4,40.375
92312,other,13106,289960,64,46,354,0.285000747,0.558009348,145,193,7,41,154.59
92321,other,86097,2128,596,119318,35,0.081435391,0.549692994,8,142,58,23,96.895
92324,normal,33169,2433,1986,8228,127,0.065960053,0.478180533,100,160,40,39,136.375
92327,other,263264,7491,802,473866,311,0.058651825,0.495861935,10,17,183,2,75.685
92332,other,22110,382159,1887,13578,4731,0.184098734,0.45259872,134,190,10,1,103.67
92343,other,58897,33274,5278,48660,1625,0.079003612,0.42972667,75,160,40,31,143.54
92355,other,9736,2105,3693,3989,96,0.01838073,0.358821928,94,112,88,24,143.605
92358,other,31056,43994,29900,23704,136,0.009008339,0.499454199,26,200,0,22,121.615
92395,other,5676,22183,1942,9172,484,0.182866703,0.508750444,70,180,20,0,87.975
92397,other,110079,7564,2090,5843,39,-0.003248689,0.60652622,5,149,51,43,70.62
92412,other,234,17642,506,73,16,0.260642136,0.546002886,1,170,28,0,28.31818182
92415,other,71024,29380,294,20,245,0.02174612,0.382127954,0,200,0,0,108.385
92489,other,5657,1061,396,12543,2,0.168573324,0.538046027,13,188,12,22,89.985
92525,other,85161,110521,3066,411813,1734,0.087298886,0.565903207,15,123,77,21,86.685
92540,other,2341,218,1264,3877,1,-0.014980537,0.507775629,56,126,73,2,112.6030151
92556,other,45922,35182,1434,88430,1596,0.087672516,0.457953687,17,140,60,24,114.325
92557,normal,95359,5178,1458,1350,121,0.070463279,0.49078148,3,187,13,3,143.98
92597,other,21476,45716,469,3245,966,-0.005660517,0.418710277,24,142,57,28,154.361809
92606,other,12655,433,545,22214,4,0.067668242,0.477786451,22,115,85,43,114.71
92619,other,53215,3471,3389,13894,22,0.100558852,0.537779676,3,34,166,10,84.235
92643,other,3830,3522945,90,56,3814,0.068739042,0.55308974,0,197,3,0,121.535
92651,other,155753,5473,594,3821,146,0.109583945,0.49550244,14,142,58,49,113.58
92656,other,10360,344636,2,328,1045,0,0,25,198,2,0,105.065
92663,other,69103,2314,2389,77164,65,0.050741023,0.439952464,84,25,174,1,118.9396985
92674,other,80863,16131,102,21461,127,0.00840034,0.582295515,6,39,160,4,73.46231156
92730,other,7358,15660,2571,2065,721,0.060542283,0.401908411,47,166,34,11,126.815
92735,other,42516,2992312,3,0,18619,0.054513691,0.379826451,0,200,0,0,124.73
92749,other,103827,1689,629,1193,151,0.147500448,0.545021225,39,155,44,42,95.41708543
92752,other,410,5219,2,0,28,0.272142857,0.412142857,69,169,31,2,117.555
92760,normal,9946,19321214,767,1165,38896,0.18011031,0.516911977,56,172,28,41,156.455
92774,other,100347,1916,971,4156,67,0.041557239,0.485884352,33,100,100,61,121.77
92775,hateful,27148,2424,965,15770,29,0.031122272,0.394019943,125,143,57,72,123.52
92781,normal,42640,4890,5090,6376,85,-0.030362223,0.482745384,34,163,37,0,45.885
92785,other,121450,24558,154,123665,41,0.170235043,0.547747253,12,127,73,25,93.78
92800,other,564,16534,344,16289,61,0.240057412,0.663627555,2,197,3,15,42.405
92805,other,504,3479,97,29,63,-0.041773004,0.544986388,2,165,29,23,93.76804124
92812,hateful,4605,3968,921,2964,62,-0.009925866,0.383188366,30,80,119,0,115.3919598
92822,other,729,38949,919,27,113,0.079386161,0.546295996,0,183,17,11,57.205
92824,other,26567,769,684,9908,5,0.105729441,0.567701034,20,75,121,29,87.06122449
92888,other,1990,12915,0,4,107,0.042408386,0.535702904,1,200,0,1,73.21
92928,other,35872,16540,294,105821,578,0.006092099,0.56114679,1,139,59,0,115.030303
92975,other,3806,112446,1148,655,254,0.03965342,0.369765145,18,187,13,10,177.28
92980,other,36127,1446457,2,0,3184,0.073154803,0.423771934,1,200,0,0,123.045
93001,other,11131,6005,3408,1403,316,0.075936045,0.42487381,30,110,90,17,138.965
93004,other,12854,694907,460,1194,2276,0.284931388,0.535326842,107,65,134,43,96.2160804
93014,other,140604,6444,4353,29717,173,0.059606911,0.537811147,8,108,90,39,62.92424242
93025,other,49412,775199,3366,7943,16781,0.098440386,0.474600771,38,194,6,0,121.005
93026,other,31885,3651,1494,26748,14,0.148549732,0.533279323,197,24,176,8,135.18
93045,other,38940,71771,688,2668,944,0.116116315,0.451542021,200,158,42,11,107.99
93052,other,9812,127271,197,40534,660,0.157361335,0.598522668,3,178,22,14,55.34
93079,other,5015,138,263,8122,1,0.07757979,0.590744829,11,117,73,9,71.92105263
93084,other,15213,420224,6608,17413,3210,0.097246316,0.479718558,62,177,23,107,192.91
93102,normal,17003,410,557,28282,7,0.043987749,0.569672531,14,98,100,27,98.8989899
93117,other,4979,6120,474,3255,40,0.063537211,0.469333896,3,168,31,6,78.84924623
93125,hateful,241600,3206,359,29211,197,-0.022126305,0.522972053,30,157,43,35,83.745
93138,other,439,277,181,1137,3,0.023536769,0.467641665,6,184,13,5,102.5329949
93151,other,2663,48964,199,1406,147,0.078897147,0.563916242,52,175,24,16,74.32663317
93168,other,24463,4401,2289,24555,20,0.011540386,0.500304454,25,38,160,10,97.61111111
93201,hateful,18291,3615,4953,18463,13,0.098020997,0.489622585,66,35,153,0,307.4148936
93220,other,66083,3443,3087,48597,47,0.039306638,0.497014727,34,109,91,15,110.07
93221,other,126415,25434,947,111097,353,0.153412124,0.568746033,3,191,9,5,84.84
93227,other,54015,3747,742,47546,0,0.09485858,0.557734046,8,158,40,20,93.74747475
93228,other,38374,977,507,45946,15,0.051807883,0.46435333,3,100,98,27,64.46969697
93243,other,56766,163306,986,15489,2995,0.075294222,0.49891644,86,102,98,49,144.905
93254,other,988,9889,327,3495,204,0.013424908,0.549536843,1,168,30,19,61.19191919
93266,hateful,9780,2040,4979,12647,7,0.030528446,0.447636309,34,118,81,6,144.6030151
93270,other,2285,3188,2483,64,134,0.114905748,0.469716481,64,187,13,4,109.395
93321,other,29979,2033,2736,5061,47,-0.033122757,0.563803167,100,36,164,0,112.36
93337,other,13518,6962,553,22850,50,0.122365921,0.532924395,14,175,25,11,99.65
93345,other,55979,2182,889,57371,28,0.065558471,0.565707519,6,168,32,39,82.16
93363,other,502620,108982,78339,3456,920,-0.01480852,0.460744698,1,200,0,0,100.57
93384,other,185518,4742,3340,55258,82,0.115796315,0.49612826,8,77,123,24,97.72
93426,other,38370,24054,20246,105688,94,0.161134582,0.555610099,130,200,0,4,119.78
93430,other,99423,1422870,1089,13463,16169,0.116450516,0.504903277,15,90,110,32,126.79
93450,other,12014,4165,891,8286,14,0.052211458,0.486314229,34,163,37,30,135.03
93466,other,18504,1605,416,119,34,0.197349704,0.558436981,35,75,125,14,62.17
93467,other,6869,24636,223,2475,121,0.104481463,0.516105421,47,181,19,62,139.175
93484,other,32246,4853,1495,111127,45,0.264504133,0.551693126,5,97,103,1,73.04
93497,other,106296,125419,1940,111484,3866,0.130106896,0.521831283,13,92,108,20,101.28
93505,other,96787,3602,205,11417,56,-0.058768047,0.483159057,212,53,147,2,128.43
93546,other,1663,13460,10412,8921,95,0.071122953,0.589817872,5,162,36,39,68.78282828
93551,other,24073,102755,5422,18683,1012,0.205209559,0.469858322,36,39,159,5,118.0151515
93568,other,195265,2384,1132,8110,126,0.082553813,0.497099394,10,122,78,52,91.38
93589,other,10778,88962,606,96,734,0.056567352,0.492207341,3,198,2,4,94.24
93593,normal,1088,38,171,817,0,0.055465876,0.495893146,10,144,54,2,95.8989899
93613,other,11789,52050,16719,143,239,0.294794174,0.523636408,71,40,160,25,116.19
93630,other,1000,2124,179,245,35,0.05198842,0.570873207,4,178,22,52,107.31
93645,other,1369,34527,495,645,352,0.112141136,0.517307787,2,178,22,40,113.46
93656,other,4043,9297,4918,1990,57,0.15429247,0.512854216,160,159,41,33,124.87
93657,other,145734,984266,478,2289,5853,0.071541893,0.434449525,123,133,67,0,126.475
93660,other,7782,1525,357,975,12,0.042230251,0.519346394,4,168,32,18,71.145
93663,hateful,5322,167,351,13270,4,0.102547545,0.458447082,24,33,152,7,106.1297297
93671,other,11476,996882,26422,164,7508,0.030051798,0.360749447,92,146,54,20,144.56
93675,other,394,469,227,1306,10,0.113782138,0.604066064,1,68,131,1,52.99497487
93742,other,40906,12093,277,11696,82,0.014002213,0.573197001,1,184,16,8,76.66
93769,other,26364,2744,2650,47753,43,0.014492161,0.561521668,0,24,175,0,74.44221106
93801,other,28341,2200,44,1366,76,0.092431907,0.482819206,15,147,53,1,118.2
93812,other,101377,47175,773,88305,1008,0.102678587,0.513881453,11,169,31,34,86.835
93817,other,47431,7085,6418,2,25,0.044145095,0.581809742,4,67,133,5,51.975
93819,hateful,3156,803,1098,20740,5,0.073636099,0.53396418,4,135,63,3,60.88888889
93824,other,6243,149503,595,4848,1260,0.109497556,0.487064071,18,182,18,16,113.5
93832,other,22397,920468,250273,12542,1495,0.061549451,0.583625083,0,196,4,8,80.45
93865,other,8930,196289,737,7872,190,0.102427619,0.503881025,190,104,96,22,144.93
93878,other,877,5970,442,1521,63,0.068287715,0.53791141,26,110,90,4,88.765
93933,other,8619,228145,141564,1264,616,0.127872043,0.549526894,7,23,175,22,98.26767677
93956,other,56888,30004,26328,51932,42,0.09546303,0.531559538,226,5,195,0,132.83
93959,other,55196,1911402,6363,1471,5818,0.120003833,0.559951986,53,50,146,8,79.21938776
93960,other,19925,1977,327,55648,131,0.055619128,0.574000747,16,106,94,14,69.305
93974,other,231889,6432,1682,25618,101,,,,,,,
93984,other,31481,27262,2744,42,107,0.050708102,0.461298068,187,79,120,24,130.3316583
94005,other,7593,27950,361,3599,338,0.110120678,0.395788415,186,67,133,17,144.025
94038,hateful,3021,58,84,188,1,0.081542923,0.506563717,6,139,58,54,122.7766497
94046,hateful,9795,8294,2342,14172,49,0.051276134,0.468117145,27,76,122,6,102.1111111
94047,other,169007,13918207,5593,5956,53515,0.12608072,0.436914206,5,196,4,0,115.705
94059,other,2296,18647,9595,17733,116,0.161688683,0.563690409,2,200,0,40,83.575
94063,hateful,47715,480,312,30616,8,0.072934499,0.531319235,14,113,87,8,88.12
94064,other,27641,6614,1835,29557,70,0.102514332,0.492609334,182,119,81,77,152.965
94069,other,3770,16380,8729,4545,136,0.077728494,0.383312996,50,125,72,10,104.1116751
94120,other,1828,105,179,2024,11,0.083435226,0.538808165,4,95,101,7,58.61734694
94129,other,12602,78973,3004,13165,1305,0.068112614,0.43447367,8,119,81,22,135.75
94130,other,58152,27296,18213,17139,421,0.07251857,0.611409755,4,195,5,34,61.445
94170,other,68138,84167,11416,121147,177,0.04502945,0.482571718,214,4,196,0,132.215
94220,hateful,1661,359,297,2769,1,0.027167959,0.393097666,13,98,101,11,108.2211055
94236,other,12301,2732,500,2979,130,0.004187912,0.502265325,62,157,43,49,146.46
94240,other,4880,16092,0,25642,295,-0.001308933,0.337987349,75,200,0,0,153.205
94243,other,33603,4282,770,143,233,-0.019086155,0.317302538,46,199,1,0,110.36
94255,normal,32290,1378,448,23282,11,0.151088141,0.524526853,10,80,2,57.135,101
94263,other,36100,19381,789,30618,244,0.080243191,0.477798364,23,130,66,36,123.6122449
94265,other,30243,22381,1298,17788,363,0.131982074,0.583404032,2,106,92,16,51.21717172
94272,other,3,540547,0,0,6806,0.27952381,0.608571429,0,3,0,0,93.66666667
94281,other,19306,18926,1295,23563,175,0.059716112,0.496111861,59,151,48,28,143.7035176
94287,other,73165,2721,760,5,108,0.132942612,0.556334083,41,77,123,32,82.685
94312,other,29,9435,103,199,282,0.087179487,0.502564103,8,27,1,2,72.25
94348,other,133866,3986,3360,39982,175,0.077260136,0.498221067,14,26,174,17,80.515
94451,other,23874,40512,496,39304,617,0.085974023,0.55580248,0,171,28,2,93.91457286
94464,normal,63602,36281,2427,2014,349,0.041803359,0.552931935,40,133,67,41,135.815
94475,hateful,2994,25502,15286,8945,57,0.036091542,0.457300566,204,92,98,4,146.6052632
94517,other,123478,57767,9591,177471,543,0.094193799,0.505882339,207,23,177,5,148.865
94536,normal,9740,113,123,2474,5,0.000361543,0.396132001,21,175,25,9,137.015
94558,other,29832,357962,727,434,2093,0.159581755,0.542196064,21,87,113,0,114.115
94561,other,12540,25678,771,7704,70,0.022887278,0.490267204,33,54,146,6,129.915
94564,other,36105,692727,617,1351,6966,0.21527915,0.509480113,12,135,65,3,108.53
94577,other,82228,624892,4566,180,1014,-0.011768519,0.373589947,5,200,0,0,104.75
94579,other,45142,1712,426,21154,19,0.003128316,0.543628816,3,148,52,7,49.49
94606,other,296829,39927623,884,15697,191975,0.056116895,0.394867059,3,172,28,0,117.92
94626,other,53136,139087,41062,95151,1093,0.11918891,0.454982561,138,188,12,1,108.755
94659,other,62127,24126,909,33208,196,0.120210187,0.49377526,44,136,64,16,130.58
94695,other,161001,11799,12920,128132,300,0.105625602,0.429970063,162,44,156,3,133.365
94696,other,366173,14588,870,5995,476,0.016552082,0.40043022,16,196,4,5,117.135
94715,other,19941,7411,237,12099,148,0.084353598,0.388460035,138,23,177,6,134.555
94724,other,62677,131787,741,859,2394,0.137042951,0.472804871,48,167,33,60,133.645
94739,other,58669,181004,440,103784,908,0.090359017,0.476559336,16,121,79,4,91.51
94756,other,14564,357,59,36535,8,0.063041461,0.587991222,1,133,66,1,59.48241206
94791,other,9705,5136,5646,21580,3,0.083990831,0.557938419,184,53,147,1,120.185
94801,other,37807,376569,2,0,726,0.109993593,0.432729639,157,200,0,0,116.2
94803,other,48231,1266,661,43757,29,0.106367546,0.592229558,4,182,18,2,60.1
94818,hateful,3258,139,879,4028,0,0.108925374,0.46076374,72,114,86,26,134.595
94843,other,1255,12737,0,4471,251,0.083231459,0.430165251,138,200,0,7,148.195
94854,other,17675,22071,1654,51450,200,0.10229447,0.534966008,95,69,130,37,132.0251256
94873,other,4048,339,278,2920,10,0.231834399,0.516987039,1,60,138,0,43.53030303
94880,other,2953,541,453,4937,18,0.029658042,0.444242025,0,187,13,16,168.145
94882,other,247436,8473,2158,130802,40,-0.043072167,0.398124769,107,70,130,12,203.335
94883,other,1776,69371,25,0,515,0.04586741,0.429087384,0,200,0,3,115.765
94886,other,361277,25650,21489,296439,510,0.051129431,0.518763622,4,3,196,0,71.9798995
94893,other,5016,196690,1651,20757,1280,0.310585836,0.566652083,77,159,41,46,79.565
94933,other,43332,16309,10632,48175,45,0.100586212,0.47772603,263,4,196,0,133.305
94939,other,55799,5160,775,40183,69,0.084451101,0.528682273,6,154,37,2,42.35602094
94959,other,40448,63005,1148,4487,730,0.027235883,0.503697967,5,186,14,20,84.35
94970,other,19105,14157,2764,43526,128,0.012506514,0.460598858,122,187,13,47,166.05
95004,other,16729,22157,732,6574,809,0.04933964,0.396576806,28,167,33,0,130.375
95011,other,46727,2241,597,3831,4,0.144762022,0.532788507,47,167,33,94,127.815
95020,other,2251,734,207,2453,6,0.157673857,0.566074046,19,187,10,10,97.19796954
95032,other,16977,8069,1476,10589,402,0.013600409,0.42396725,230,122,78,1,137.225
95051,other,9347,379,435,9691,0,0.052460332,0.540637814,20,152,48,8,127.36
95097,other,476,3126,251,456,7,-0.027889591,0.507054294,7,149,51,12,109.74
95112,other,5200,93450,1129,27833,1086,0.010387155,0.474320376,15,141,57,23,99.71717172
95129,other,76593,9831,734,50,1202,0.020978021,0.506052363,175,144,56,11,125.81
95132,other,26935,31076,3835,38576,504,0.037631243,0.48216123,11,107,93,14,86.255
95136,other,11577,194,183,8802,4,0.043847819,0.497807798,18,142,55,9,125.8984772
95138,hateful,1627,452,343,8780,4,0.116779118,0.533483218,15,174,22,13,108.3979592
95139,normal,56746,10525,6173,19778,86,0.105285674,0.503224372,58,38,162,0,130.815
95171,other,77032,379565,19989,1277,4343,-0.024678773,0.39823975,13,176,24,0,118.135
95176,other,300753,5040,1,2068,644,0.046523044,0.450571359,192,200,0,3,111.06
95209,other,113361,2692,705,16559,73,0.039373686,0.58791257,18,118,82,16,65.76
95214,hateful,644,447,400,25,9,0.18130149,0.478118169,127,146,54,1,117.58
95215,other,1503,13138,10241,10851,27,0.065328356,0.444688509,149,129,71,4,105.24
95227,other,8684,4896,73,4775,42,0.03641115,0.455749129,2,193,7,0,35.175
95235,other,24277,223318,320,25577,355,0.097822084,0.542605133,11,142,57,5,91.2160804
95238,other,17621,53468,12014,7117,1423,0.002361177,0.44545319,106,198,2,0,127.155
95243,other,10747,7423,759,32518,117,0.073305848,0.552277176,0,129,71,22,86.465
95278,normal,21194,7646,1051,14862,242,0.060288074,0.522195075,15,110,90,7,91.88
95300,other,302993,1342927,387,730,6390,0.005774295,0.506623608,17,186,14,0,116.2
95309,other,10756,164977,44058,15754,1475,0.026740197,0.464558323,84,114,86,31,137.475
95310,other,270157,9926,1497,10811,322,0.082916419,0.497223393,10,99,101,26,104.78
