Id,Label,timeset,hate,statuses_count,followers_count,followees_count,favorites_count,listed_count,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,Authority,Hub,pageranks
72010,,,normal,72559,1435,1211,703,4,0,0,0,0,0,0,0,137,0,0,0.000139
72012,,,normal,187875,10805,971,2873,302,1,0,1,0,0,0,0,111,0,0,0.000256
72019,,,other,10969,3754,3775,4069,148,0,1,1,2,0.666667,0.75,0,53,0,0.000018,0
72023,,,other,142544,8238,8223,46145,179,0,1,1,1,1,1,0,146,0,0.000237,0
72024,,,other,8951,29672,2679,2304,664,0,1,1,1,1,1,0,53,0,0.000006,0
72033,,,normal,950,404,543,2362,19,0,0,0,0,0,0,0,146,0,0,0.000139
72040,,,other,21590,38443,3033,16479,746,0,1,1,1,1,1,0,70,0,0.000003,0
72044,,,other,39374,5973727,14741,5030,6806,0,6,6,1,1,1,0,100,0,0.00243,0
72048,,,other,82736,1319644,2082,4749,9621,0,1,1,1,1,1,0,146,0,0.000049,0
72052,,,other,95721,29974,4938,155004,85,0,1,1,1,1,1,0,97,0,0.000001,0
72054,,,other,63496,167366,103916,0,1772,0,6,6,2,0.875,0.928571,0,111,0,0.001132,0
72061,,,normal,3177,563,132,14,5,0,0,0,0,0,0,0,97,0,0,0.000139
72066,,,other,38257,73443,73294,9861,290,0,3,3,2,0.8,0.875,0,137,0,0.000347,0
72068,,,other,13649,8309,2365,4769,154,0,2,2,18,0.107135,0.126176,0,146,0,0.000337,0
72070,,,other,22212,4818,2354,11298,145,0,2,2,1,1,1,0,111,0,0.000066,0
72075,,,normal,2024,626,1098,634,3,1,1,2,1,1,1,1,68,0.000002,0,0.000178
72077,,,other,93280,878024,73,149,1994,0,2,2,18,0.114384,0.132751,0,97,0,0.000096,0
72078,,,other,8843,20370,998,32462,236,0,13,13,13,0.189566,0.26248,0,113,0,0.006411,0
72079,,,other,101050,65143,61670,107620,1003,0,3,3,12,0.137737,0.169623,0,39,0,0.000169,0
72084,,,normal,19804,6061910,33583,166,13800,0,28,28,6,0.442424,0.608219,0,137,0,0.000926,0.000139
72087,,,hateful,78087,20161,18774,26276,127,0,1,1,1,1,1,0,113,0,0.000879,0
72093,,,other,63272,2165728,16385,19031,15705,0,12,12,20,0.135433,0.204081,0,113,0,0.014612,0
72094,,,other,4890,39771,541,70,324,0,1,1,10,0.181195,0.22024,0,113,0,0.000022,0
72096,,,other,7559,758,1431,7204,12,0,1,1,1,1,1,0,39,0,0.000021,0
72097,,,other,3528,4913,499,242,175,0,6,6,15,0.1468,0.182888,0,146,0,0.000526,0
72098,,,other,57283,5794,1655,17527,258,0,2,2,1,1,1,0,146,0,0.000222,0
72099,,,other,16934,23498,867,7042,724,0,1,1,2,0.666667,0.75,0,146,0,0.000022,0
72100,,,normal,13588,5146,235,3426,246,0,0,0,0,0,0,0,111,0,0,0.000139
72104,,,other,58255,755336,450,181,2692,0,3,3,2,0.565217,0.615385,0,137,0,0.000472,0
72105,,,other,61171,80064,1656,24642,989,0,1,1,1,1,1,0,112,0,0,0
72116,,,normal,3966,25432,223,201,115,0,6,6,5,0.451613,0.627381,0,53,0,0.00031,0.000139
72118,,,other,2443,947370,364,1101,3040,0,4,4,2,0.833333,0.9,0,68,0,0.000593,0
72119,,,other,493943,4440,1416,4579,107,0,1,1,1,1,1,0,137,0,0.000075,0
72121,,,other,158740,257459,200061,195976,1173,0,8,8,13,0.176902,0.249515,0,113,0,0.018303,0
72122,,,other,7239,17280,1817,18318,613,0,1,1,1,1,1,0,146,0,0.000258,0
72127,,,hateful,7927,1044,660,34215,7,0,2,2,1,1,1,0,113,0,0.000396,0
72135,,,other,20196,370,316,18722,8,0,1,1,2,0.666667,0.75,0,68,0,0.000045,0
72136,,,other,2434,2193,1212,286,119,0,1,1,2,0.6,0.666667,0,146,0,0.000059,0
72137,,,other,154812,690789,105,179,666,0,4,4,18,0.097087,0.118772,0,27,0,0.000023,0
72140,,,other,44,24836,0,53,40,0,3,3,2,0.8,0.875,0,20,0,0.000128,0
72143,,,other,10363,12370,654,10105,161,0,1,1,14,0.135849,0.154855,0,113,0,0.000042,0
72144,,,normal,9125,2361,2502,5587,142,1,0,1,0,0,0,0,146,0,0,0.000357
72145,,,other,98750,1106,164,10261,50,0,1,1,5,0.36,0.438889,0,137,0,0.000091,0
72146,,,other,27020,835244,807,6055,9996,0,7,7,1,1,1,0,111,0,0.000208,0
72148,,,other,22308,11758,637,3846,175,0,3,3,1,1,1,0,137,0,0.000364,0
72152,,,other,54405,7949,2212,10375,103,0,1,1,1,1,1,0,137,0,0.00011,0
72153,,,other,4447,32833,3218,8356,185,0,1,1,1,1,1,0,113,0,0.002004,0
72154,,,other,56820,24884,225,28732,627,0,18,18,3,0.609375,0.713675,0,137,0,0.002057,0
72155,,,other,28805,4247,990,4212,63,0,1,1,1,1,1,0,146,0,0.000134,0
72157,,,other,72324,269869,578,43105,481,0,7,7,1,1,1,0,97,0,0.000048,0
72158,,,normal,20533,658,534,1328,14,0,0,0,0,0,0,0,68,0,0,0.000139
72163,,,other,3000,13800,701,155445,353,0,2,2,1,1,1,0,146,0,0.000299,0
72175,,,other,166329,53185,3638,6875,1266,0,3,3,2,0.8,0.875,0,111,0,0.000298,0
72176,,,other,1548,47684,37828,3057,197,0,5,5,6,0.322034,0.476316,0,113,0,0.006865,0
72179,,,other,210873,180049,1197,186,4673,0,6,6,9,0.208191,0.250165,0,113,0,0.001338,0
72186,,,other,23892,3694,644,1180,234,0,1,1,8,0.221557,0.269176,0,146,0,0.00007,0
72190,,,normal,86918,1341,13,196,13,1,0,1,0,0,0,0,137,0,0,0.000256
72191,,,normal,2499,200567,119,3,1024,0,2,2,1,1,1,0,146,0,0.000001,0.000139
72192,,,other,7270,71563,614,9478,370,0,3,3,1,1,1,0,137,0,0.000197,0
72196,,,other,3616,13935186,47,640,38609,0,17,17,6,0.376623,0.523851,0,20,0,0.000867,0
72197,,,other,1691,898209,15,1824,3535,0,4,4,6,0.311111,0.477381,0,68,0,0.000081,0
72201,,,other,101047,4019,1487,21466,23,0,1,1,1,1,1,0,137,0,0.000149,0
72203,,,other,1995,378475,3476,6,681,0,1,1,1,1,1,0,68,0,0.000013,0
72206,,,other,41825,12041,236,1,574,0,1,1,3,0.5,0.583333,0,146,0,0.00017,0
72208,,,normal,64074,17209,1259,3818,94,1,4,5,4,0.422222,0.517544,18,137,0.000036,0.000001,0.000147
72211,,,other,54769,76521,116,2,2621,0,1,1,1,1,1,0,137,0,0.000157,0
72212,,,normal,267,2790,39,136,23,2,3,5,18,0.116066,0.172705,2758.236905,113,0.000655,0.000976,0.000513
72213,,,other,820,1206,752,1035,138,0,1,1,1,1,1,0,123,0,0.000022,0
72214,,,other,102643,87587,1368,93674,823,0,20,20,18,0.15118,0.228707,0,113,0,0.014123,0
72218,,,other,66851,10869,402,18759,70,0,2,2,1,1,1,0,137,0,0.000262,0
72220,,,other,19628,86256,568,59202,119,0,1,1,1,1,1,0,39,0,0.000009,0
72221,,,normal,2168,4730,5134,2836,104,2,1,3,17,0.117759,0.139726,526,53,0.000007,0.000003,0.000227
72222,,,other,2694,168945,517,7302,112,0,4,4,1,1,1,0,137,0,0.000547,0
72227,,,other,70190,32391,979,17298,1029,0,9,9,17,0.119148,0.151597,0,146,0,0.001743,0
72228,,,normal,6064,56333,17699,5466,388,0,0,0,0,0,0,0,115,0,0,0.000139
72230,,,other,4140,2885,2567,992,18,0,2,2,1,1,1,0,146,0,0.000409,0
72239,,,other,16306,9069,1377,6691,148,0,12,12,2,0.833333,0.9,0,137,0,0.001814,0
72243,,,other,1769,5891,4082,212,267,0,1,1,1,1,1,0,53,0,0.000024,0
72245,,,other,23719,8368,3432,11094,98,0,1,1,1,1,1,0,111,0,0.000013,0
72246,,,normal,671,451,295,28,8,0,1,1,1,1,1,0,111,0,0,0.000139
72251,,,other,112386,79601,1094,62866,1634,0,2,2,1,1,1,0,20,0,0.000056,0
72252,,,other,8470,227,344,763,3,0,1,1,2,0.666667,0.75,0,137,0,0.000007,0
72253,,,other,22633,18216,768,1,395,0,10,10,12,0.147384,0.20026,0,146,0,0.001614,0
72255,,,normal,10528,6210,713,5162,252,0,0,0,0,0,0,0,68,0,0,0.000139
72257,,,other,4893,8945,1429,2294,25,0,1,1,5,0.314286,0.374242,0,53,0,0.000013,0
72266,,,other,5722,968,740,11473,6,0,3,3,3,0.454545,0.566667,0,137,0,0.000339,0
72268,,,other,126,3920,4,13,182,0,7,7,3,0.516129,0.65625,0,137,0,0.000454,0
72269,,,other,28522,57380,7288,17388,251,0,9,9,2,0.846154,0.909091,0,146,0,0.001631,0
72281,,,other,52367,15449,997,7535,530,0,16,16,4,0.648649,0.802083,0,137,0,0.002406,0
72282,,,other,40953,54743,19556,155,486,0,4,4,1,1,1,0,137,0,0.000405,0
72284,,,other,8210,7171,98,47413,22,0,6,6,16,0.131811,0.175636,0,113,0,0.006692,0
72286,,,other,4734,1234,954,5028,15,0,1,1,1,1,1,0,137,0,0.000172,0
72292,,,other,8929,915,237,13580,2,0,1,1,2,0.666667,0.75,0,53,0,0.000001,0
72294,,,other,84532,5676,641,232,244,0,1,1,3,0.4375,0.5,0,130,0,0.000001,0
72295,,,other,32655,6031,5578,92221,249,0,1,1,2,0.6,0.666667,0,39,0,0.000006,0
72296,,,other,7980,394,80,10807,12,0,1,1,1,1,1,0,137,0,0.000095,0
72297,,,other,1077,2169,1137,412,90,0,3,3,3,0.583333,0.690476,0,146,0,0.000044,0
72298,,,other,28763,1886,1611,22436,85,0,1,1,1,1,1,0,146,0,0.000205,0
72300,,,other,13515,1767930,18911,26864,7715,0,2,2,1,1,1,0,137,0,0.000328,0
72301,,,other,2699,1582,1545,1727,73,0,1,1,1,1,1,0,27,0,0.00001,0
72306,,,other,26552,26041,22150,885,57,0,1,1,1,1,1,0,100,0,0.000194,0
72308,,,other,5515,775,1952,7430,5,0,1,1,20,0.094628,0.119294,0,113,0,0.000399,0
72311,,,other,5070,97460,4634,12336,382,0,2,2,3,0.529412,0.592593,0,137,0,0.000148,0
72312,,,other,23014,107052,1030,3247,1376,0,4,4,1,1,1,0,53,0,0.000013,0
72313,,,other,9027,399,390,430,5,0,1,1,1,1,1,0,113,0,0.000235,0
72326,,,normal,153973,3377,905,110086,76,1,0,1,0,0,0,0,20,0,0,0.000256
72327,,,other,202,144,134,646,2,0,1,1,1,1,1,0,137,0,0.000051,0
72336,,,other,10198,2183,2411,12246,67,0,1,1,1,1,1,0,137,0,0.000148,0
72337,,,other,9280,644,558,23241,33,0,1,1,3,0.5,0.611111,0,111,0,0,0
72345,,,other,8110,5926,1309,25746,172,0,1,1,9,0.178947,0.204102,0,146,0,0.000298,0
72350,,,other,56570,338815,82,136,12561,0,11,11,19,0.10877,0.178992,0,146,0,0.001365,0
72352,,,other,62037,153124,1723,3186,4854,0,5,5,18,0.106823,0.140871,0,27,0,0.000423,0
72353,,,other,4100,174,396,5433,2,0,1,1,3,0.466667,0.52381,0,70,0,0.000003,0
72357,,,other,57539,587320,1918,3680,723,0,1,1,1,1,1,0,137,0,0.000084,0
72359,,,other,33423,9527,456,7499,137,0,2,2,2,0.75,0.833333,0,68,0,0.000115,0
72363,,,other,34454,21332,2975,8627,1387,0,2,2,2,0.666667,0.75,0,112,0,0.000108,0
72364,,,other,6943,1030177,7419,346,7944,0,4,4,18,0.145762,0.18823,0,113,0,0.004725,0
72365,,,other,28419,39491,697,8635,880,0,13,13,17,0.119778,0.158319,0,146,0,0.001765,0
72367,,,other,560,2494,703,166,113,0,1,1,1,1,1,0,111,0,0.000051,0
72372,,,other,98422,6413,593,65369,118,0,2,2,1,1,1,0,20,0,0.000038,0
72374,,,other,13647,733966,323,389,1231,0,10,10,2,0.916667,0.954545,0,137,0,0.001286,0
72377,,,other,1206,3798,305,314,44,0,4,4,2,0.7,0.785714,0,112,0,0.000123,0
72378,,,other,14098,603,200,32477,74,0,32,32,14,0.153509,0.264055,0,137,0,0.005523,0
72379,,,other,16247,2836,2686,9083,28,0,8,8,1,1,1,0,137,0,0.001241,0
72391,,,other,33698,10542,615,63414,127,0,6,6,4,0.466667,0.625,0,137,0,0.000945,0
72395,,,other,4789,44778,12530,26334,652,0,6,6,1,1,1,0,137,0,0.001009,0
72397,,,other,214,185,258,26,6,0,1,1,4,0.384615,0.483333,0,146,0,0.000065,0
72398,,,other,17034,12272,2927,11555,260,0,3,3,3,0.555556,0.633333,0,111,0,0.000037,0
72402,,,other,16709,452654,82,23,4418,0,2,2,2,0.75,0.833333,0,68,0,0.000221,0
72404,,,other,78886,23625,5533,32691,355,0,4,4,1,1,1,0,111,0,0.00008,0
72406,,,other,5930,258508,103,3,1116,0,1,1,1,1,1,0,137,0,0.000031,0
72408,,,other,21823,2520,989,31327,75,0,1,1,1,1,1,0,146,0,0.000279,0
72414,,,other,7348,3756,3271,1957,89,0,1,1,1,1,1,0,146,0,0.00003,0
72416,,,hateful,12129,6212,600,18169,33,0,1,1,2,0.666667,0.75,0,113,0,0.002011,0
72422,,,other,42278,79086,54197,20,71,0,1,1,1,1,1,0,137,0,0.00017,0
72425,,,normal,5239,805,627,3290,23,1,0,1,0,0,0,0,111,0,0,0.000256
72426,,,other,111461,283299,1174,1329,4029,0,1,1,1,1,1,0,146,0,0.000115,0
72427,,,other,98764,69096,570,1099,1701,0,1,1,1,1,1,0,123,0,0.000003,0
72430,,,other,3141,304381,114,3,429,0,1,1,1,1,1,0,53,0,0.000021,0
72434,,,other,29796,62018,1477,1562,1093,0,1,1,2,0.666667,0.75,0,146,0,0.000067,0
72436,,,other,26174,93896,1943,123277,1573,0,7,7,3,0.666667,0.777778,0,146,0,0.000979,0
72440,,,other,2895,5705,1130,214,353,0,1,1,1,1,1,0,111,0,0.000069,0
72442,,,other,3058,21766,3425,2511,250,0,1,1,1,1,1,0,111,0,0.00012,0
72443,,,normal,15577,1807,1948,14361,8,0,5,5,15,0.146361,0.189142,0,113,0,0.002937,0.000139
72445,,,other,6253,7441,989,4073,212,0,2,2,1,1,1,0,123,0,0.000163,0
72447,,,other,1764,404290,7,14,1573,0,2,2,1,1,1,0,137,0,0.000383,0
72448,,,normal,4343,978,961,1968,40,1,0,1,0,0,0,0,68,0,0,0.000198
72450,,,other,1620,580,1481,0,22,0,1,1,2,0.666667,0.75,0,112,0,0.000003,0
72451,,,other,63736,266711,1791,675,5727,0,4,4,11,0.206763,0.251597,0,113,0,0.004373,0
72457,,,normal,18482,1287,599,4092,109,4,0,4,0,0,0,0,113,0.044944,0,0.000229
72459,,,other,2201,50808,296,873,607,0,2,2,1,1,1,0,113,0,0.000405,0
72460,,,other,6124,16725,467,1538,199,0,1,1,2,0.666667,0.75,0,68,0,0.000022,0
72463,,,other,77471,108378,1430,8243,2939,0,6,6,1,1,1,0,68,0,0.00048,0
72465,,,other,66256,2288,3186,62441,109,0,1,1,1,1,1,0,146,0,0.000105,0
72470,,,other,6200,9913,451,4082,32,0,4,4,4,0.404255,0.495614,0,137,0,0.000504,0
72472,,,normal,5989,272,1274,7484,9,5,0,5,0,0,0,0,113,0.02531,0,0.00032
72475,,,other,2894,793,221,4900,2,0,2,2,2,0.666667,0.75,0,97,0,0.000001,0
72478,,,other,110256,4453,872,30609,91,0,1,1,2,0.666667,0.75,0,137,0,0.000039,0
72480,,,other,26767,9454,8882,5857,59,0,5,5,10,0.169685,0.21357,0,113,0,0.00256,0
72487,,,other,2374,3007,416,11610,19,0,1,1,1,1,1,0,137,0,0.000109,0
72490,,,other,2469,354,270,5146,9,0,7,7,2,0.733333,0.818182,0,137,0,0.001135,0
72491,,,other,60785,23716,5051,7622,631,0,2,2,1,1,1,0,111,0,0.000009,0
72492,,,other,90945,31622,2815,57390,414,0,6,6,4,0.588235,0.758333,0,137,0,0.000854,0
72495,,,other,12602,11515,9322,23331,23,0,2,2,5,0.317073,0.415385,0,27,0,0.000015,0
72499,,,normal,14910,13325,993,2881,731,0,1,1,1,1,1,0,146,0,0,0.000139
72502,,,other,7567,9175,3009,2985,164,0,1,1,1,1,1,0,111,0,0.000015,0
72504,,,other,13306,605,377,797,14,0,1,1,3,0.454545,0.533333,0,146,0,0.000148,0
72512,,,other,83831,1858848,221,3442,5106,0,1,1,1,1,1,0,137,0,0.000144,0
72513,,,other,348159,85734,4689,183895,1456,0,2,2,3,0.5,0.633333,0,146,0,0.000725,0
72514,,,other,19984,5555,564,4540,150,0,1,1,1,1,1,0,146,0,0.000004,0
72515,,,other,28336,490439,1986,139731,1546,0,4,4,2,0.833333,0.9,0,97,0,0.000246,0
72516,,,other,17985,49263,20,1567,116,0,2,2,2,0.75,0.833333,0,68,0,0.000173,0
72518,,,other,4664,8576,164,841,88,0,1,1,7,0.239316,0.282823,0,97,0,0.000184,0
72529,,,other,13955,8256,761,20043,303,0,1,1,1,1,1,0,125,0,0.000002,0
72531,,,other,212309,4821,630,315736,155,0,1,1,6,0.312,0.361538,0,20,0,0.000018,0
72534,,,other,33120,115524,2143,3038,2657,0,1,1,1,1,1,0,146,0,0.000005,0
72536,,,other,982,3142,3116,3195,15,0,1,1,1,1,1,0,137,0,0.000213,0
72538,,,other,21831,26883,719,57711,677,0,2,2,1,1,1,0,39,0,0.000015,0
72539,,,other,15964,21588047,25,333,14742,0,1,1,1,1,1,0,27,0,0.00001,0
72543,,,normal,2898,3950,1890,185,1,1,3,4,15,0.12775,0.158548,3107.383333,113,0.000092,0.003463,0.000156
72546,,,other,8805,203155,2460,1455,2592,0,1,1,2,0.666667,0.75,0,146,0,0.000137,0
72549,,,other,14421,46855,1327,10217,1071,0,1,1,1,1,1,0,88,0,0.000005,0
72552,,,other,7390,150711,33,11016,288,0,1,1,1,1,1,0,68,0,0.000003,0
72553,,,other,31948,4651,3534,5080,28,0,2,2,16,0.105569,0.124048,0,20,0,0.000035,0
72562,,,other,16479,3082,2627,8159,168,0,1,1,1,1,1,0,123,0,0.000029,0
72566,,,other,18066,2309251,3425,4741,5789,0,17,17,9,0.215736,0.361321,0,146,0,0.00233,0
72567,,,other,2210,31208,742,14151,141,0,1,1,3,0.5,0.611111,0,100,0,0.000068,0
72568,,,other,1061,876,286,1002,8,0,4,4,4,0.5,0.641667,0,137,0,0.000393,0
72575,,,other,37907,44677,37294,52626,75,0,2,2,1,1,1,0,137,0,0.000253,0
72576,,,other,9737,635,406,3724,5,0,1,1,1,1,1,0,137,0,0.000081,0
72583,,,other,14130,565043,521,1136,8054,0,1,1,1,1,1,0,113,0,0.001049,0
72586,,,other,92558,3132,1130,35555,143,0,1,1,4,0.37037,0.433333,0,137,0,0.000122,0
72587,,,other,23298,33612,25090,2312,161,0,4,4,2,0.833333,0.9,0,137,0,0.000446,0
72596,,,other,22063,15711,8584,16158,140,0,2,2,2,0.75,0.833333,0,123,0,0.000006,0
72603,,,other,5806,42158,174,2902,926,0,4,4,1,1,1,0,123,0,0.000126,0
72605,,,other,6460,38939,1250,7877,630,0,1,1,1,1,1,0,149,0,0,0
72611,,,other,202,260158,92,3,399,0,5,5,2,0.857143,0.916667,0,137,0,0.000757,0
72615,,,other,6943,2876,1118,106,129,0,1,1,1,1,1,0,111,0,0.000003,0
72617,,,normal,28234,771,949,3431,2,2,0,2,0,0,0,0,137,0.000002,0,0.000264
72620,,,other,333019,7986,1395,10407,116,0,2,2,1,1,1,0,137,0,0.00015,0
72621,,,other,348,966,87,0,43,0,1,1,1,1,1,0,137,0,0.000109,0
72622,,,normal,1612,88,584,5775,0,5,0,5,0,0,0,0,27,0.000937,0,0.000355
72623,,,other,457,83211,0,153,628,0,1,1,1,1,1,0,137,0,0.000333,0
72625,,,other,7657,2668,573,661,1,0,1,1,1,1,1,0,97,0,0.000001,0
72627,,,other,5931,1224,95,18229,16,0,1,1,1,1,1,0,97,0,0,0
72630,,,other,6983,11178,661,4676,144,0,1,1,11,0.142063,0.161012,0,111,0,0.000006,0
72633,,,other,25953,29693,2510,45,83,0,1,1,1,1,1,0,53,0,0.000066,0
72636,,,other,531331,2393,498,10904,72,0,2,2,4,0.4,0.486111,0,137,0,0.000081,0
72637,,,other,839,67934,40387,601,343,0,7,7,2,0.888889,0.9375,0,137,0,0.000925,0
72650,,,other,5350,256951,112,8887,414,0,4,4,1,1,1,0,137,0,0.000162,0
72654,,,other,64399,15854,13206,43252,317,0,7,7,6,0.326531,0.461979,0,113,0,0.001471,0
72655,,,other,4454,1562918,122,30,517,0,3,3,4,0.470588,0.546875,0,27,0,0.000022,0
72659,,,other,51600,28751,2730,106373,58,0,37,37,9,0.281831,0.420544,0,113,0,0.072181,0
72665,,,other,25562,10030,10213,10004,42,0,3,3,1,1,1,0,113,0,0.002886,0
72666,,,other,10236,304938,402,1446,2517,0,2,2,1,1,1,0,111,0,0.000001,0
72672,,,hateful,61805,7653,1301,28132,188,0,1,1,1,1,1,0,137,0,0.000047,0
72679,,,other,11142,17048,2936,258,532,0,1,1,1,1,1,0,111,0,0.000006,0
72683,,,other,8381,93773,5064,8157,1063,0,4,4,3,0.666667,0.805556,0,146,0,0.000655,0
72688,,,other,356085,16932,939,8458,724,0,9,9,2,0.909091,0.95,0,137,0,0.001415,0
72689,,,other,22234,788,627,10609,25,0,1,1,1,1,1,0,146,0,0.000069,0
72695,,,other,57907,54195,2140,8195,1172,0,5,5,19,0.098131,0.120042,0,111,0,0.00051,0
72700,,,other,479,14098,4203,3404,67,0,1,1,2,0.666667,0.75,0,137,0,0.000142,0
72702,,,normal,15629,931,753,18235,1,0,0,0,0,0,0,0,137,0,0,0.000139
72705,,,other,7168,11668,982,4317,96,0,1,1,11,0.150927,0.171837,0,68,0,0.000031,0
72717,,,other,10095,46718,1447,7463,973,0,1,1,1,1,1,0,146,0,0.000086,0
72718,,,other,1667,4801,1792,23,151,0,3,3,4,0.434783,0.566667,0,53,0,0.000077,0
72722,,,other,7880,13245,1065,2822,51,0,1,1,2,0.666667,0.75,0,146,0,0.000016,0
72723,,,other,48543,116748,53231,9421,418,0,37,37,10,0.289673,0.426044,0,113,0,0.076784,0
72729,,,other,748,527,234,366,19,0,1,1,1,1,1,0,146,0,0.000043,0
72739,,,normal,331,1602,174,268,47,2,6,8,2,0.875,0.928571,28,137,0.000005,0.000001,0.000171
72741,,,other,261863,91726,949,20858,495,0,1,1,1,1,1,0,97,0,0.000018,0
72743,,,normal,1418,579,171,5029,13,0,1,1,1,1,1,0,116,0,0,0.000139
72744,,,other,36419,6490,26,23812,7,0,1,1,1,1,1,0,97,0,0,0
72756,,,normal,267716,3937,2170,2911,94,0,2,2,4,0.373333,0.434524,0,137,0,0,0.000139
72760,,,other,4851,148614,7803,50956,854,0,25,25,10,0.242229,0.347809,0,113,0,0.039983,0
72761,,,other,142800,210348,256,97738,3121,0,3,3,2,0.8,0.875,0,146,0,0.000606,0
72765,,,other,17055,21150,87,2567,8,0,1,1,6,0.304348,0.421429,0,27,0,0.000031,0
72767,,,other,49959,5479,907,506,141,0,1,1,1,1,1,0,68,0,0.000041,0
72768,,,other,14579,761,975,8563,3,0,2,2,1,1,1,0,137,0,0.000252,0
72769,,,other,7695,28628,1482,2157,320,0,3,3,2,0.8,0.875,0,113,0,0.000949,0
72772,,,other,8456,10744,305,8110,47,0,5,5,1,1,1,0,137,0,0.001211,0
72774,,,other,12234,2086,578,17629,4,0,2,2,2,0.75,0.833333,0,137,0,0.000359,0
72776,,,other,32912,6783,1107,24393,109,0,1,1,1,1,1,0,146,0,0.000181,0
72779,,,other,15244,48318,452,5368,292,0,1,1,1,1,1,0,68,0,0.000001,0
72784,,,other,13264,322,372,13206,1,0,1,1,1,1,1,0,111,0,0.000008,0
72785,,,other,2584,435527,1,2,405,0,1,1,1,1,1,0,113,0,0.000261,0
72789,,,normal,123203,1033,1753,51594,26,0,0,0,0,0,0,0,20,0,0,0.000139
72791,,,other,5441,1697,1791,6382,40,0,1,1,1,1,1,0,111,0,0.000018,0
72792,,,other,10361,85265,877,6473,2253,0,1,1,1,1,1,0,146,0,0.00005,0
72798,,,other,4896,9320,93,1964,185,0,1,1,2,0.666667,0.75,0,113,0,0.00139,0
72801,,,other,84131,9733064,310,1738,90140,0,13,13,3,0.833333,0.922222,0,111,0,0.000499,0
72802,,,other,1087,1616482,113,9246,4257,0,6,6,1,1,1,0,39,0,0.000233,0
72805,,,other,25552,1236592,809,1916,6212,0,6,6,2,0.875,0.928571,0,137,0,0.000836,0
72814,,,other,23005,9936,304,168,612,0,2,2,1,1,1,0,68,0,0.000026,0
72819,,,other,358,49169,26,0,71,0,3,3,4,0.47619,0.591667,0,27,0,0.000051,0
72820,,,normal,85151,109863,3895,613,1287,0,0,0,0,0,0,0,146,0,0,0.000139
72822,,,other,109718,5868,828,28538,109,0,6,6,2,0.875,0.928571,0,70,0,0.000434,0
72825,,,other,231,80348,0,4121,76,0,2,2,1,1,1,0,113,0,0.000042,0
72826,,,other,16299,749732,94,1994,1838,0,4,4,5,0.38,0.492982,0,113,0,0.003581,0
72834,,,other,19672,2425,1139,1523,388,0,6,6,2,0.875,0.928571,0,130,0,0.000013,0
72837,,,other,210496,30156,21363,4472,464,0,1,1,2,0.666667,0.75,0,113,0,0.000011,0
72838,,,other,3908,22372,512,501,579,0,3,3,1,1,1,0,111,0,0.000118,0
72839,,,other,16037,1832,898,13999,7,0,8,8,2,0.833333,0.9,0,137,0,0.001523,0
72842,,,other,948,85826,73,1531,732,0,6,6,1,1,1,0,97,0,0.000391,0
72845,,,other,7214,2938,66,58876,53,0,1,1,1,1,1,0,137,0,0.000097,0
72846,,,other,91412,81013,17301,5504,1272,0,6,6,5,0.472222,0.614706,0,137,0,0.000432,0
72849,,,other,155862,37497,28482,18422,1014,0,3,3,3,0.538462,0.666667,0,130,0,0.000005,0
72850,,,other,6780,1230,2251,3382,19,0,1,1,1,1,1,0,39,0,0.000004,0
72853,,,other,47290,52208,1066,10716,2043,0,7,7,8,0.251429,0.37408,0,146,0,0.000746,0
72857,,,other,52088,2592,251,43216,35,0,1,1,3,0.5,0.611111,0,97,0,0.000028,0
72861,,,other,23735,826,730,3694,12,0,11,11,8,0.246637,0.380931,0,137,0,0.001473,0
72867,,,other,68144,4968516,1021,10241,16566,0,1,1,20,0.087515,0.097533,0,111,0,0.000063,0
72870,,,other,11229,8223,3132,39812,153,0,4,4,14,0.136609,0.163136,0,113,0,0.000135,0
72876,,,normal,103976,5281,106,47662,16,0,0,0,0,0,0,0,53,0,0,0.000139
72880,,,normal,773,3325,928,125,169,1,0,1,0,0,0,0,53,0.003135,0,0.000141
72883,,,other,1541,154,1080,1069,3,0,1,1,1,1,1,0,68,0,0.000002,0
72886,,,other,2403,13877,579,80,637,0,3,3,16,0.132075,0.162941,0,111,0,0.000021,0
72888,,,other,39126,33601,27690,15065,401,0,1,1,1,1,1,0,146,0,0.000021,0
72889,,,other,14710,56299,997,15595,363,0,9,9,3,0.722222,0.833333,0,111,0,0.000285,0
72892,,,other,3005,597,418,341,18,0,1,1,2,0.6,0.666667,0,123,0,0.000006,0
72894,,,other,396238,3579,1753,31453,113,0,1,1,1,1,1,0,137,0,0.000021,0
72896,,,other,68028,9822,981,21153,150,0,1,1,1,1,1,0,53,0,0.000005,0
72899,,,other,66595,11394,992,10957,204,0,8,8,6,0.356643,0.459477,0,97,0,0.000699,0
72901,,,other,8958,192728,2962,76,2463,0,6,6,3,0.666667,0.783333,0,113,0,0.004926,0
72902,,,other,31333,2158,4384,29117,13,0,1,1,2,0.6,0.666667,0,27,0,0.000004,0
72903,,,other,51921,144377,41296,153,334,0,1,1,1,1,1,0,97,0,0.00002,0
72905,,,normal,35964,22996,2016,16544,692,8,10,18,16,0.135691,0.18242,4612.52359,146,0.000208,0.000789,0.000831
