Id,hate,statuses_count,followers_count,followees_count,favorites_count,listed_count,sentiment,subjectivity,number hashtags,tweet number,retweet number,quote number,status length,number urls,baddies
73620,other,19945,49834,947,3088,640,0.136881155,0.557864885,16,179,21,16,108.4,96,26
73622,other,1331,35916,27649,2873,59,0.112084883,0.544548274,63,189,11,0,89.695,58,5
73623,other,3580,6458,491,21170,87,0.10409305,0.581945428,4,149,50,31,79.97487437,120,17
73624,other,241672,27385,20813,61,1535,0.303036809,0.54097554,435,200,0,0,135.28,361,15
73638,other,7865,8336,5060,466,334,0.135793026,0.432818247,432,140,60,12,151.35,192,9
73640,other,2968,96342,45,91800,545,0.036823153,0.541756641,1,153,46,49,124.7085427,143,65
73644,normal,3414,1031,1409,1741,25,0.084115547,0.455020357,47,81,119,42,143.455,200,29
73645,other,44782,22521,1328,6698,1196,0.125222329,0.382951929,322,77,121,28,163.2878788,234,25
73646,other,19383,6753,3829,36162,127,0.028965645,0.549042169,0,17,183,1,86.31,6,44
73647,other,1802,80970,28,12,458,0.165453265,0.457156081,258,191,9,2,127.55,187,43
73653,other,5536,31545,158,10661,108,0.113957281,0.581707451,2,196,2,16,39.41414141,71,13
73655,other,52829,74167,1542,15,2602,0.069467015,0.416048954,9,194,6,0,102.44,221,12
73656,other,9104,4459,976,8982,2,0.008164315,0.460651822,178,120,79,7,99.40703518,155,8
73660,other,30895,7370,1173,678,335,0.060910605,0.422131425,240,153,47,24,135.5,167,32
73662,normal,13170,1740,206,5962,38,0.122772304,0.552638205,9,157,43,14,54.315,42,16
73663,other,14500,359,1383,19727,7,0.059900345,0.577897194,198,173,27,0,85.805,62,30
73664,normal,4027,485,508,21763,2,0.101438071,0.599161075,10,16,180,4,76.35714286,141,26
73665,other,2780,7114,627,20458,68,0.020115121,0.552834629,3,177,23,3,71.53,71,41
73678,other,166167,829,246,3163,34,0.005360324,0.591749458,4,94,104,32,80.18181818,139,88
73686,other,70293,10479,8057,127493,354,0.254235024,0.5780063,61,157,43,18,75.505,48,13
73688,other,54079,6847,83,4463,73,0.070750361,0.497163392,21,108,92,60,138.775,178,34
73691,other,8405,6290,4350,10862,32,0.103729917,0.423913569,53,85,115,26,79.9,148,8
73693,other,233753,20079,15044,91358,101,0.09471426,0.547740811,8,116,84,74,99.515,180,53
73695,other,21873,124414,609,74289,1492,0.032415721,0.49666031,3,126,74,19,116.33,101,39
73697,other,16492,4006,792,3207,257,0.076367671,0.443006759,116,129,71,15,141.065,167,23
73699,normal,9668,1360,1718,7266,62,0.059378226,0.561276915,44,37,163,1,99.885,97,35
73707,other,1712,64,219,1593,0,0.045491917,0.499864577,16,127,70,11,118.6497462,77,34
73712,other,17136,6383,1149,2069,270,0.044265048,0.407428156,91,59,141,17,133.055,147,18
73713,other,430,16437,33,1475,51,0.114020563,0.554876122,87,182,18,22,111.83,167,25
73715,normal,877,381,44,264,20,0.245543929,0.448042098,114,134,66,10,137.71,208,37
73716,other,57018,6697,379,14475,164,0.123115937,0.516084031,29,161,39,24,94.74,138,7
73719,normal,4958,4037,981,361,124,0.130831538,0.399696105,276,60,140,0,135.36,193,11
73722,other,9887,216404,238373,103968,1531,0.146915226,0.508592675,61,168,31,2,90.88944724,142,9
73723,other,10507,3687,4625,34289,90,0.118859371,0.505477061,22,79,119,27,87.18181818,152,19
73724,other,11946,15712,2577,1692,39,0.128147814,0.509085741,184,79,120,36,149.4321608,206,16
73725,other,457,48326,51,19,425,0.165462688,0.41298155,139,171,29,6,124.24,233,3
73734,other,2359,1352,1188,9081,8,0.256224269,0.656100772,0,158,41,0,51.32160804,9,18
73737,other,86942,41799,7446,13908,473,0.062005407,0.397946995,83,19,181,2,131.075,172,56
73739,other,205202,4894,2928,99804,36,0.124189269,0.590244416,1,182,18,4,46.69,28,15
73740,other,3220,21926,17303,45456,105,0.02698722,0.516998257,12,187,13,57,69.045,110,30
73745,normal,90348,1849,228,3475,72,0.076636668,0.506188543,8,129,70,25,99.64824121,91,51
73750,other,16064,1576722,786,53,1625,0.155120843,0.425448802,75,112,88,0,136.12,150,9
73753,other,3756,46079,16955,137,316,0.068217627,0.572266704,0,136,0,1,80.75735294,9,29
73754,other,7545,6600,2081,9738,163,0.234629513,0.485496975,174,71,129,3,147.86,202,8
73755,normal,882,77,289,2574,1,0.108684957,0.589445494,8,175,24,0,85.96984925,35,26
73756,other,74411,206821,34,5,538,0.163791197,0.580681423,1,184,16,0,69.35,200,9
73760,other,10370,10374,533,2609,216,0.124295747,0.570405647,12,184,16,20,95.44,73,12
73762,other,11432,806,518,4436,4,0.083691344,0.46115602,25,97,101,35,106.5353535,135,19
73764,normal,3586,39,129,4635,1,-0.028096261,0.540689679,12,84,115,6,52.34673367,165,14
73765,other,13085,24941,5065,21525,405,0.060400684,0.511357243,0,196,3,0,50.91959799,1,10
73766,normal,7773,3264,1927,10392,75,0.157926785,0.521512322,65,100,100,9,115.885,139,24
73767,other,36988,233361,69864,1867,813,0.162690859,0.514543651,32,198,2,0,91.38,87,2
73768,other,4239,10825,518,8,350,0.116722289,0.462314684,166,114,86,1,144.37,351,20
73769,other,20716,48982,2398,8384,236,0.227536379,0.40015264,249,132,68,4,114.1,203,12
73772,other,47760,55850,883,1952,701,0.051478443,0.509818484,11,133,67,58,145.2,174,46
73783,other,69141,875697,184549,5161,6728,0.144809738,0.463144454,90,121,79,0,100.195,299,15
73785,other,4825,47859,5969,1307,28,0.112162162,0.34481982,100,123,77,0,116.445,169,5
73790,other,59263,5096,3843,17149,104,0.11820031,0.536658979,18,104,96,19,115.17,131,29
73791,other,75689,18751,3105,168758,480,0.174550222,0.48578489,2,163,37,15,76.945,109,14
73794,other,133148,4414,2007,374,19,0.086665867,0.591749269,11,156,44,35,64.665,104,42
73797,other,17520,501321,1067,15019,1851,0.150749346,0.477671791,136,96,104,48,139.775,193,44
73798,other,10721,8005,2684,6613,263,0.072141862,0.475941799,118,88,109,30,146.5177665,196,28
73808,normal,39719,1592,713,7804,8,0.147751644,0.564738581,0,144,50,7,56.95360825,24,22
73811,other,19312,192195,803,9882,322,0.263750979,0.550315083,16,167,33,16,92.39,70,15
73812,other,19359,68768,1980,6386,2731,0.05604559,0.478942505,12,153,47,13,120.83,158,12
73813,other,5494,1800,294,3696,20,0.06518621,0.526643875,5,184,15,14,116.9497487,44,9
73814,other,67284,4826,3063,30945,305,0.105611048,0.54181179,19,157,43,22,91.145,82,16
73816,normal,1233,243,260,4632,4,0.117090396,0.495707412,20,148,49,25,76.15228426,104,13
73818,other,42181,22776,15421,5814,977,0.306994024,0.56890143,301,68,132,0,129.785,282,9
73819,other,24318,61108,1653,24,1115,0.156092465,0.466162664,127,75,125,8,108.87,141,9
73821,other,44037,5316,1885,5821,25,0.10925167,0.537738195,11,47,153,22,82.495,171,50
73825,other,19016,16478,1334,4026,157,0.138990112,0.520906701,96,73,127,10,110.745,184,60
73826,other,7092,66548,716,63,1734,0.218109785,0.576221626,109,147,53,70,136.01,215,11
73827,other,7249,52641,8664,448,500,0.191743679,0.494981716,60,165,35,17,143.285,171,15
73828,other,2374,56910,339,27921,318,0.156532411,0.57019546,27,187,13,64,111.725,151,35
73843,other,2502,2283,1688,4367,36,0.28272099,0.564779361,14,162,38,17,100.27,115,17
73844,other,43696,1138645,472,2305,18384,0.089773286,0.469196468,0,195,5,0,111.475,203,7
73846,other,16405,1530,1403,10858,91,0.083696193,0.487351338,54,150,50,21,132.975,97,19
73849,normal,262,204,158,470,13,0.27167198,0.546639937,90,112,88,3,104.535,191,10
73851,other,4358,2178,676,304,84,0.233045567,0.542589917,285,95,105,3,128.46,210,126
73852,other,30016,46232,3791,477,906,0.073292448,0.419463916,73,117,83,5,114.625,145,18
73856,other,101109,36622,1,5,388,0,0,0,200,0,0,24.505,3,1
73858,other,46173,1870,1349,80781,38,0.079894809,0.546559399,5,32,163,23,97.25641026,139,48
73860,other,54822,1465,564,123111,33,0.065723395,0.552887212,5,156,44,10,113.295,63,45
73861,other,148198,9663,1000,2036,192,0.117627838,0.542478826,60,180,20,13,93.77,103,13
73863,other,7323,742741,4614,2128,1042,0.003790276,0.553582106,0,200,0,23,76.735,224,41
73867,other,13383,5926,4600,660,269,0.276963179,0.533414107,486,10,190,0,142.82,351,13
73870,other,83241,43162,1290,5139,735,0.070866416,0.474953907,77,128,72,20,113.755,146,36
73871,other,5941,5343,1680,370,121,0.196630974,0.454121611,136,73,127,14,145.165,275,15
73872,other,102740,5673,1734,40998,181,0.052921534,0.463357371,109,66,134,9,129.765,211,19
73873,other,45380,20067,2228,2386,547,0.078424789,0.453524637,208,198,2,1,123.425,247,14
73875,other,104114,2672,2037,1538,9,0.134802313,0.576317509,18,106,94,16,71.855,115,31
73880,other,5408,663803,16,0,871,0.141704298,0.541495982,0,200,0,0,78.085,59,6
73883,other,3074,60839,2121,892,607,0.060032762,0.400746255,59,147,53,7,123.845,58,22
73885,other,37030,72064,6153,48951,614,0.187325596,0.511695417,12,127,73,5,111.87,264,25
73886,other,97664,4506,859,51336,128,0.034776649,0.533780443,2,110,89,7,95.86432161,74,26
73887,other,14546,284,322,32024,8,0.003871633,0.472982785,30,114,85,14,127.8190955,101,25
73888,other,109479,23859,334,4106,223,0.076341007,0.529788086,22,151,49,0,75.25,85,17
73889,other,38974,2636,1482,14881,97,0.093586083,0.444726348,421,136,64,17,139.695,197,23
73891,other,5599,4518,1996,105,80,-0.275676967,0.597547768,301,190,10,0,128.375,205,8
73898,other,62,207358,12046,20,587,0.036841738,0.449879106,0,60,0,0,69.13333333,0,2
73900,other,41005,156071,68,23,2713,0.135273274,0.345508144,289,199,1,1,114.44,158,3
73902,other,88777,6914,1158,7921,71,0.060458149,0.488144907,41,141,58,39,137.7336683,115,16
73908,other,188832,623612,459,4,924,0.007177033,0.026315789,56,166,34,0,106.73,259,0
73913,other,98241,29898,1853,3479,100,0.164770514,0.524074996,25,93,106,45,69.85929648,172,9
73918,normal,2162,28056,370,7245,9,0.023860185,0.462716009,0,177,23,20,56.025,88,14
73919,other,14799,84657,770,1231,1125,0.139078974,0.428857234,368,168,32,15,148.365,146,10
73920,hateful,361,2924,517,630,15,0.023485787,0.432452262,17,167,33,7,88.125,76,27
73923,other,1786,780,295,0,1,0,0,3,200,0,0,162.265,200,0
73926,other,5219,1477,846,4633,9,0.249799397,0.496799813,228,157,43,6,95.025,108,8
73931,other,397614,57466,42299,10389,550,-0.035512505,0.508687872,27,54,146,17,112.98,192,23
73935,other,16428,3133,169,24947,16,0.156342484,0.592855009,2,72,128,7,55.075,118,8
73939,other,25269,631317,530,2965,1076,0.221929195,0.550216307,78,130,69,115,122.4020101,184,17
73941,other,10538,46111,2517,2141,1388,0.088490759,0.434546317,27,168,32,98,181.59,259,25
73942,other,7998,5040,160,1075,345,0.0803954,0.455363905,46,119,81,12,119.65,178,13
73943,other,39914,5586,459,30074,379,0.215050264,0.527941267,74,179,21,38,115.745,176,8
73947,other,7059,119643,378,499,1077,0.183687452,0.565101365,40,150,50,4,120.495,81,11
73953,other,3593,2006,864,1233,107,0.069132598,0.443406645,26,104,96,14,124.42,184,25
73954,other,22601,3156,4900,64737,58,0.040117267,0.481308251,224,154,45,68,167.5326633,166,25
73956,other,61901,667,267,1698,21,0.083854574,0.4855292,7,35,164,26,79.75376884,177,52
73957,other,53619,11875,5832,53370,246,0.212872142,0.531745717,112,123,77,18,105.195,122,33
73958,normal,13831,91248,11089,3581,970,0.145481394,0.423952769,133,151,49,19,122.845,242,3
73959,normal,2121,1218,1253,696,75,0.246190705,0.47500185,310,150,50,15,137.415,209,12
73975,other,20889,80319,747,15,1360,0.091101537,0.461092768,5,188,12,20,142.9,125,10
73980,other,93771,2837,1094,15231,44,0.18336069,0.531064815,33,92,108,14,80.72,90,9
73983,other,2524,469889,152,61,318,0.323644701,0.576012003,54,116,81,5,114.3807107,157,7
73987,other,7292,26765,15430,12524,17,0.110153483,0.538118195,44,0,200,0,98.75,95,4
73992,other,6375,7261,817,315,309,0.107100347,0.328488746,323,77,123,1,137.385,237,10
73993,other,23529,151372,500,175,595,0.222560091,0.561221202,106,169,31,12,105.11,60,32
73996,other,29959,1921,793,9266,24,0.078760631,0.548029517,23,131,69,18,114,81,25
73999,other,936,10977,449,185,333,0.193479738,0.459218625,177,156,44,20,156.765,201,20
74002,other,21450,40708,2192,2174,702,0.135297525,0.483239316,77,75,125,10,139.875,196,15
74003,other,116097,17941,903,294,628,0.062655222,0.492767827,15,160,40,8,100.61,37,24
74009,other,51715,20330,3451,5972,491,0.077608593,0.522247582,7,128,71,20,111.4321608,190,19
74011,other,126384,22151,222,78484,200,0.230598182,0.535105201,9,169,31,9,65.65,77,15
74017,other,5438,1185,843,10803,34,0.07924649,0.415901705,184,68,132,40,130.075,241,10
74019,other,102669,3631,2597,29694,96,0.062627787,0.435254571,126,133,67,24,140.275,203,20
74020,other,898,15141,5313,290,320,0.003275645,0.539366432,3,179,21,19,92.425,85,69
74024,normal,4909,1385,1379,6573,134,0.098999747,0.502165883,234,131,69,19,123.2,188,10
74025,other,40770,16661,2115,4717,627,0.044253629,0.56288585,7,188,12,44,116.445,128,41
74026,other,16295,95385,58840,113081,1239,0.027686192,0.539107771,30,197,3,53,90.785,148,19
74027,other,1329,1885,148,804,28,0.251363886,0.493052996,89,106,94,44,140.295,225,19
74028,other,111670,4318,2918,4950,35,0.082727139,0.477550593,138,2,198,0,152.39,137,16
74031,normal,315380,2759,2061,58748,63,0.135515186,0.542226002,21,98,102,55,83.555,195,35
74033,other,29483,45492,32055,80377,1018,0.256627113,0.496175881,192,75,125,2,123.325,203,5
74047,normal,1511,193,276,2783,0,0.156726807,0.581896238,9,112,87,10,71.05527638,107,43
74049,other,49793,4639734,43607,2035,4531,0.101326397,0.579062292,0,198,2,0,87.465,93,14
74053,other,62701,32267,985,34120,497,0.124722643,0.569881238,16,115,82,24,81.63451777,94,17
74054,other,17014,1088,650,36550,36,0.088203086,0.559046612,2,4,196,2,76.085,158,42
74057,normal,7864,301,548,2481,3,0.040961736,0.477275134,2,20,180,16,92.69,189,62
74058,other,7631,950,828,4111,5,0.144716181,0.487475042,23,119,79,26,86.37878788,121,8
74059,other,18119,991,58,2108,17,0.026367224,0.525882957,33,102,92,14,66.62886598,53,67
74066,other,7509,969,885,2525,22,0.039041851,0.440849407,86,34,166,8,130.26,162,30
74069,normal,96532,2642,618,11883,42,0.111314011,0.518114227,56,93,107,3,77.635,131,43
74070,other,20450,114662,1876,11776,2474,0.14759434,0.433007745,205,102,98,3,146.35,298,13
74075,other,716,373,145,373,10,0.111303861,0.552039995,84,146,53,8,129.4572864,129,23
74076,other,26342,19592,2669,36936,232,0.043061524,0.589874718,174,124,76,71,151.6,263,13
74077,normal,43831,3832,4996,5159,119,0.045273236,0.531201822,127,60,140,1,107.885,160,47
74086,other,7642,143581,1511,1435,734,0.161829817,0.587083994,41,129,69,0,59.79292929,104,4
74090,other,20144,404921,828,1,674,0.062279509,0.576617495,92,123,75,0,72.04545455,88,41
74093,other,17352,261,241,29649,5,0.278963625,0.608331473,41,166,34,68,135.405,147,7
74097,other,5220,6888,24,76,60,0.110034618,0.422063357,281,166,34,16,125.775,192,12
74098,other,12226,91294,167,395,716,0.144329317,0.472995234,3,193,7,1,72.11,117,6
74099,other,65714,53209,28135,23724,1156,0.089365824,0.409660151,39,133,67,2,112.185,235,15
74101,normal,6033,272,881,5210,3,0.046300054,0.388727679,30,149,50,0,86.1959799,43,6
74103,other,38020,2638,899,29100,123,0.102755288,0.51188798,4,120,78,16,78.01515152,142,20
74108,other,42648,113796,9,0,782,0.026675485,0.402251884,17,194,6,0,130.86,240,18
74113,other,40901,6640,1971,36383,282,0.165317944,0.556992404,25,145,55,6,76.585,52,19
74114,normal,913,60,81,2668,2,0.108974106,0.554597507,43,178,22,10,115.065,97,26
74115,other,7339,3017,2696,4357,80,0.281691535,0.515623331,587,57,143,0,133.36,329,8
74122,other,108565,4480,5001,60222,155,0.138580404,0.501849596,198,29,171,4,128.72,188,19
74124,other,14509,41645,40253,90182,148,0.157392441,0.559182444,12,181,13,10,134.7268041,46,39
74127,other,10126,301222,98,4737,2727,0.023536782,0.460067539,33,141,59,30,121.845,105,40
74129,normal,34191,18497,4143,14114,73,0.051247519,0.459981663,30,18,182,2,100.48,185,38
74130,other,19152,677411,2386,21313,2871,0.216078861,0.503196639,145,122,78,42,134.57,238,35
74133,other,12226,94335,2542,1218,1903,0.250156463,0.553771576,19,168,32,0,118.585,310,12
74142,other,3386,1567,937,1612,49,0.198577437,0.517837192,93,118,82,14,129.25,151,28
74144,other,82962,19202,789,214695,226,0.161524795,0.496375692,3,151,48,29,84.28643216,108,16
74145,other,8187,3216,286,5292,83,0.073012204,0.323368579,196,88,112,1,119.415,192,9
74146,other,32617,3070,5003,21543,19,0.011794324,0.474975738,77,56,144,0,114.06,137,19
74150,other,145426,184368,1268,3878,3957,0.063474674,0.491583388,19,183,17,56,108.76,116,18
74158,other,19220,229230,2864,669,1437,0.157797222,0.484466365,76,135,64,21,105.0100503,147,9
74163,other,188781,381480,16072,1678,3976,0.17453626,0.446556478,57,174,26,0,125.6,331,12
74165,other,3948,4631,339,0,214,0.050551933,0.420482653,23,73,127,0,116.835,197,26
74167,other,60301,15081,5341,61142,391,0.145406871,0.508038434,12,104,96,3,88,129,21
74172,normal,7943,2598,1624,2603,42,0.336794054,0.627937615,76,74,123,38,144.7817259,185,7
74173,other,27543,43844,177,1,1588,0.108546563,0.423984846,21,145,55,33,136.54,134,17
74175,other,114222,165486,633,839,1223,0.062544661,0.487027727,70,185,15,0,114.9,207,17
74176,normal,24605,3894,1523,6315,106,0.189508405,0.491269079,36,156,44,43,141.57,163,17
74181,other,7701,664,621,6441,85,0.076360688,0.471175312,743,200,0,79,179.465,226,20
74183,other,13890,511,534,54734,7,0.096064121,0.577619448,44,119,81,1,55.38,121,19
74186,other,34057,929773,6,1258,1843,0.191603705,0.503810205,64,200,0,0,101.3,87,12
74188,other,25484,49696,1193,94283,248,0.122333251,0.537583071,16,182,18,12,63.88,56,19
74190,normal,16227,4794,3627,38220,630,0.214115479,0.537693484,177,168,32,53,132.255,175,11
74192,other,24467,1918,1515,553,391,0.281478157,0.547130502,489,1,199,0,143.6,372,15
74195,normal,5639,2390,2595,3127,2,0.105901166,0.597486043,8,39,160,18,69.20603015,126,58
74200,other,822,91605,48,413,1765,0.193411535,0.443543865,264,178,22,11,143.75,356,9
74201,other,2334,1047,524,447,22,0.042038737,0.42131974,183,22,178,3,141.745,247,32
74203,other,9695,749,329,0,43,0.22145473,0.465933972,140,199,1,12,140.725,187,7
74204,other,82108,496838,29464,243805,587,0.02679977,0.504170274,17,42,157,9,83.09547739,166,52
74205,other,1105,3514,1025,429,66,0.221602918,0.488197772,118,111,89,41,139.615,262,10
74210,other,285149,6088,3535,15897,168,0.040967115,0.480564521,104,175,25,11,111.75,169,15
74217,normal,5792,5889,4787,1972,258,0.0701,0.41732114,147,174,26,41,141.04,223,20
74220,other,26298,145870,209,3303,752,0.07092714,0.459842523,76,182,18,3,134.295,200,17
74221,other,3975,112192,45450,32245,604,0.122160794,0.525323974,194,158,42,0,94.805,173,17
74222,other,44092,100452,813,43952,1072,0.052036365,0.440161113,8,176,23,11,110.361809,64,47
74224,normal,2038,1407,708,3702,24,0.299020768,0.547295191,175,123,77,24,117.3,161,14
74230,other,19969,2855,670,8930,143,0.116311547,0.449709903,34,166,34,16,124.665,115,17
74231,other,142318,4900,2608,3589,56,0.120985364,0.626122048,5,191,9,45,64.06,88,47
74234,other,71347,547897,504,7989,13129,0.115506546,0.488426776,19,178,22,0,105.525,383,12
74235,normal,27244,9276,881,60,404,0.081434933,0.494162916,96,156,44,14,106.915,155,17
74244,other,15979,2044,367,5922,154,0.18859248,0.522721883,1,190,10,6,83.48,31,18
74245,other,7303,7317,1539,11595,282,0.05683162,0.418842466,18,99,101,22,123.905,198,17
74247,other,17572,1072612,757,0,3777,0.002779019,0.431072918,169,175,25,7,134.745,309,32
