source,target
54420,46334
54420,90342
54420,43079
54420,20010
54420,1751
54420,16487
54420,93258
54420,9535
54420,13868
54420,74532
54420,13966
54420,96575
54420,18712
54420,76973
54420,73808
54420,2428
54420,3185
54420,22382
54420,12865
54420,93827
54420,23990
54420,55610
54420,39645
54420,47168
54420,36778
54420,15728
54420,61502
54420,28112
54420,54741
54420,40024
54420,51507
54420,63228
54420,9020
54420,78477
54420,100021
54420,61816
38716,81088
38716,55846
94787,69073
94787,40237
18687,94983
18687,42322
11790,14167
11790,6222
56574,68012
60593,53370
77495,2324
89798,32460
89798,52494
89798,4060
83592,3014
83592,40594
98344,87365
98344,18559
98344,85029
98344,83589
98344,59747
98344,22382
98344,45580
98344,43417
98344,49160
98344,23864
98344,93282
98344,36778
98344,84735
62839,23864
62839,12268
62839,71778
62839,42983
62839,3185
29051,30974
25393,55014
61712,38365
89525,82157
89525,25498
89525,31558
72896,1214
99144,85276
99144,63492
99144,43488
99144,88443
99144,23468
99144,68411
99144,64395
99144,61948
78341,5345
78341,59766
78341,73496
78341,32761
78341,95194
78341,60081
78341,29063
78341,76125
78341,8383
12998,92739
12998,89925
12998,46032
80594,37583
80594,95125
1992,69392
1992,10213
1992,14004
1992,48158
1992,94063
1992,88769
1992,73325
30932,73363
12523,92850
69951,89199
69951,1075
69951,17380
69951,20699
69951,81000
69951,25264
69951,36924
69951,72944
69951,18259
69951,62095
69951,91231
69951,55692
90696,21577
90696,76929
90696,18834
90696,50221
90696,17976
90696,25156
90696,89983
65495,72908
23746,59169
23746,58215
23746,30155
34601,21563
45349,67719
45349,43165
73186,63549
73186,10470
73186,67845
73186,50983
73186,94916
73186,88897
73186,42955
73186,62359
73186,8981
73186,87252
73186,93291
73186,6771
73186,42652
73186,86012
73186,4419
5663,37880
5663,2324
5663,43350
5663,15459
5663,74857
5663,30821
5663,89311
5663,74311
5663,10872
5663,72908
5663,25354
5663,86191
5663,42462
5663,68829
5663,62312
5663,5835
5663,9941
5663,8307
5663,80982
5663,77234
5663,79631
5663,99912
5663,44752
5663,17520
5663,43682
5663,65860
4306,92816
4306,77233
39899,75345
39899,41783
39899,99165
39899,40972
39899,69643
54933,73233
54933,79455
54933,13084
85544,72425
85544,86445
85544,84683
84729,98832
88464,63117
88464,61176
88464,43020
88464,93258
88464,46504
88464,20010
88464,72702
88464,86645
7491,89453
54454,73410
41917,45654
26319,80244
26319,93282
26319,83239
19195,75599
42445,68548
50641,99929
50641,19083
50641,81898
50641,15905
50641,81723
50641,2464
50641,32517
50641,25775
50641,27102
6907,73181
72892,89045
18299,22941
62630,14786
62630,8897
94805,30215
43280,36004
35201,4983
3613,93489
21485,81627
21485,87776
49190,4259
49190,90410
7366,25210
7366,80293
7366,66144
7366,94861
7366,38575
7366,81116
7366,84103
84645,36558
84645,63076
41989,77293
73919,10739
73919,30168
73919,50199
65040,63549
66779,4983
66779,88993
88837,95194
88837,13084
80811,61472
41140,20010
41140,13084
41140,7277
41140,77878
41140,63385
41140,62492
41140,64710
41140,95038
41140,84824
18708,27259
3894,69571
3894,72448
51907,12625
51907,39802
35173,84878
2911,28172
40378,50149
16593,52501
66694,88368
66694,43825
88308,49837
49843,41383
49843,57796
49843,22382
54941,83837
54941,14870
54941,16354
37289,29118
35769,86295
35769,84260
35769,51962
35769,90847
35769,81723
35769,25322
35769,99211
25074,39105
33612,74428
33612,42185
33612,95977
33612,21617
33612,70210
33612,39871
33612,77506
33612,96198
33612,73412
33612,70821
33612,63069
33612,85022
33612,52423
33612,55390
33612,46868
33612,39875
33612,91337
33612,59785
33612,75345
33612,28573
33612,38938
33612,58212
33612,64849
51437,84381
26743,66801
13717,76181
38623,40143
38623,38587
90751,77506
58813,48723
58813,84397
25060,10761
25060,24874
25060,96187
25060,25264
9574,95210
9574,39399
9574,94916
9574,57551
69790,26019
57464,95278
57464,41583
57464,91747
57464,38938
57464,29207
32716,41970
32716,26747
27704,20345
3624,56627
6840,40039
58582,45162
58582,55212
84262,94473
84262,37615
56918,61455
67670,11111
67670,93258
96392,28290
96392,14160
22827,21376
82496,72977
95430,28196
95430,2677
95430,27528
95430,23990
95430,6519
95430,79458
95430,23314
95430,69570
95430,33519
95430,58544
15680,50000
96863,72905
96863,76828
36241,73579
71976,39802
71976,27791
29310,43417
29310,63117
29310,20010
29310,91450
29310,16921
65939,66125
1000,13885
8571,62539
98082,56482
98082,87138
98082,90127
98082,7855
98082,97055
98082,93695
98082,35514
98082,43015
98082,20022
98082,55021
98082,87832
98082,74646
98082,37265
28818,53716
99852,58256
99852,22724
12636,76047
12636,98832
12636,81627
24973,51232
24973,33052
8199,51856
12550,47085
25988,83495
25988,33261
70906,63492
70906,28573
70906,40648
70906,23468
86907,653
86907,74867
86907,22382
86907,84192
86907,39645
86907,15841
86907,61502
86907,51507
86907,59747
86907,79834
86907,88114
86907,95038
86907,90206
86907,83740
86907,46504
86907,66054
86907,87590
85481,40976
85481,58932
85481,40820
92324,94063
89352,28598
89352,71053
89352,974
89352,21103
90945,9196
90945,90122
90945,68264
64453,100385
70142,77302
70142,26755
70142,52844
70142,53408
79337,43163
79337,47552
21898,84624
21898,48251
21898,46782
21898,37254
21898,23705
21898,19873
21898,7333
21898,93201
21898,80763
21898,38463
7970,22394
7970,96613
7970,99315
94475,73131
26568,72425
26568,19590
67576,93695
67576,12561
67576,71027
94251,91103
94251,58981
94251,43080
94251,50237
94251,10251
94251,14871
94251,36664
94251,3573
94251,96230
94251,96436
36844,18821
36844,26841
36844,56595
36844,34803
36844,94046
36844,71495
36844,87696
57486,27259
57486,34691
57486,4256
57486,98612
57486,90391
40732,84722
40732,89225
40732,82709
40732,41028
40732,51112
40732,85370
43261,64132
43261,98341
43261,14404
43261,67138
37029,7530
11583,50640
11583,97214
24231,85933
61073,78247
61073,64509
61073,67928
61073,88897
61073,63117
61073,8981
61073,26561
61073,67845
99666,15787
83652,8650
83652,91029
83652,33519
90612,52979
90612,92281
90612,19102
90612,653
90612,12373
7561,87776
25322,42699
26506,98890
26506,45018
88694,38984
88694,81088
88694,54404
97737,7589
97737,89598
47342,32223
48053,37514
48053,96230
48053,40127
48053,94186
46520,69653
46520,62216
92619,87721
92619,5848
92619,42609
92619,40024
92619,95078
92619,52324
92619,10991
92619,1826
92619,74057
92619,27528
92619,42652
92619,51121
90318,97137
32361,32971
77886,48542
80440,4492
80440,79362
80440,36272
43522,2607
36114,69001
36114,69278
36114,45170
36114,87685
14718,98760
73395,79592
39651,72499
39651,55486
39651,48194
39651,86798
39651,75709
39651,11131
23773,65739
16224,30403
16224,36979
16224,43438
16224,30552
16224,91480
16224,21609
51104,45273
85904,81052
89981,22551
89981,33834
89981,85840
89981,11584
89981,75134
89981,7358
89981,2227
89981,41061
89981,45037
47719,32129
96794,11903
15881,93489
38576,65278
72175,26679
72175,97287
72175,48050
27607,81080
48475,4968
72586,8188
26755,439
26755,90247
95650,17713
44129,27087
44129,41849
23539,39508
88570,27957
12471,58178
12471,43525
12471,24505
12471,54504
90718,42997
90718,79809
90718,76973
21503,25404
56765,89145
56765,51831
85878,36352
93969,91470
80396,16948
47393,91508
91971,72416
91971,96198
91971,56245
41601,8897
83236,86295
83236,45821
83236,23890
38324,23450
38324,83447
2561,36982
88113,7640
88113,30430
88113,4060
96218,12464
96218,28540
71575,86335
71575,18830
41682,6024
41682,61428
91526,22287
22041,63195
22041,78717
22041,96575
57589,83131
19846,57024
19846,78717
19846,85103
19846,86649
58918,100155
58918,74311
58918,57233
58918,56723
58918,53215
58918,42494
58918,56485
58918,67152
58918,39443
58918,77266
58918,99287
58918,63069
58918,92892
58918,7417
58918,65860
58918,94572
58918,61058
58918,2458
58918,23349
58918,99165
58918,33261
58918,28282
58918,51709
58918,54713
58918,93274
58918,96656
58918,69409
58918,17520
41729,43488
87759,61242
87759,7732
31141,77506
31141,98156
31141,88443
31141,39443
31141,28282
31141,41128
31141,60144
31141,39871
8044,76830
72294,51856
21237,99994
35888,94094
35888,61777
35888,63149
35888,28540
35888,84958
35888,28174
35888,64509
35888,62216
35888,58627
35888,11815
35888,12374
35888,76490
66108,58424
78389,5848
78389,18774
78389,19701
78389,42997
78389,78189
78389,58932
78389,16556
78389,59747
78389,96490
78389,93291
78389,66054
78389,91029
78389,87590
78389,63117
78389,2677
78389,24828
78389,52890
78389,98076
78389,35123
78389,57834
78389,3406
78389,10991
78389,8981
78389,73419
78389,27246
78389,74057
78389,59293
78389,90234
78389,5071
26244,62032
26244,31336
26244,74195
26244,50523
26244,64585
26244,95194
26244,12794
26244,16967
26244,65407
26244,28033
26244,15961
26244,27528
26244,64095
26244,66345
26244,86161
26244,50983
26244,40363
26244,2801
26244,59766
26244,22792
26244,21408
26244,11692
26244,57796
26244,73496
31976,15245
31976,25810
150,19254
150,12871
150,31336
150,48136
150,28944
150,29271
150,18547
150,59766
150,12794
150,10991
5459,26561
75575,55916
31908,43537
31908,75495
31908,58643
31908,63698
31908,709
31908,88229
31908,91027
31908,15730
31908,64663
31908,39399
44714,66477
100146,47110
87696,46309
46653,95383
66450,55390
66450,42494
35384,2949
35384,53147
35384,39832
35384,70789
35384,87721
35384,79455
35384,16259
35384,22611
35384,26159
35384,14655
89712,71845
89712,79362
89712,28629
95639,39364
90346,71472
90346,29445
90346,96260
35871,5069
74556,56228
74556,32338
74556,44450
80815,93927
63539,20449
1019,99287
68280,69889
68280,2733
68280,72499
40137,91077
9498,76490
9498,27622
9498,81648
9498,62588
84874,11858
84874,22723
84874,3406
84874,92723
50664,21150
20700,56855
20700,48482
20700,83338
20700,52497
20700,41125
20700,8188
20700,14180
20700,20789
20700,96613
20700,49001
20700,33476
20700,89043
20700,17481
20700,73144
22958,76076
22958,82955
68566,41452
68566,14668
68566,7366
54900,85103
54900,83706
18102,28602
18102,10411
18102,53158
18102,96499
18102,32891
62615,99095
73783,50523
81008,44450
81008,54446
93845,9811
93845,99476
93845,66022
93845,59747
93845,50199
75675,64132
75675,60175
75675,64479
75675,75299
51552,45773
97715,100385
27326,4974
27326,18637
14168,1782
92975,68392
92975,69676
92975,89738
92975,51569
92975,98621
92975,83145
92975,84396
92975,58981
92975,50708
92975,78655
21475,95713
42987,40524
56226,63117
10867,18548
13942,28068
6491,11062
6491,11372
6491,48050
6491,84192
6491,80439
6491,34182
6491,13940
6491,47674
6491,52844
6491,85840
6491,96490
6491,65407
6491,57826
6491,18184
6491,30353
6491,13084
6491,29063
6491,55245
6491,45872
6491,37615
6491,84053
6491,98341
39817,84381
39817,81178
51378,43122
8554,36252
8554,79455
8554,81735
35698,21356
27395,29207
27395,11169
100011,32716
100011,46917
15616,89854
60615,63385
60615,54741
60615,16921
60615,47674
60615,39217
60615,44747
23537,57834
34316,10030
34316,59591
34316,15841
10810,37654
84683,69431
13854,30425
13854,63698
13854,44450
34111,59747
50864,81627
1834,13868
1834,10030
1011,90847
18880,75345
18880,51942
18880,43488
18880,6109
18880,78938
18880,99165
81494,16269
25604,87207
31876,19737
31876,48470
56401,12850
56401,19431
18257,41633
87828,82500
12410,6036
6262,31326
22212,53768
16219,20043
93913,28196
93913,14786
93913,24275
93913,72987
93913,91029
93913,22723
93913,72702
93913,63659
93913,80437
93913,58932
93913,17458
93913,86649
89794,51352
89794,43417
89794,28629
89794,96187
89794,73808
89794,85132
39891,8492
71676,27109
71676,5848
71676,97309
71676,53241
71676,40988
59797,98947
87615,43588
87615,85391
84257,14489
41452,56684
41452,45067
41452,40966
41452,13921
41452,11717
41452,43843
41452,39377
41452,42526
41452,90359
41452,32426
41452,43788
41452,50938
41452,84486
41452,90255
41452,16656
41452,66095
41452,65297
41452,14230
41452,86632
41452,73131
41452,24493
41452,67797
41452,78553
41452,64898
41452,90344
41452,72555
41452,83674
41452,34519
10490,79817
68095,69689
67787,29227
67787,39832
67787,17380
67787,95038
67787,60448
37319,55461
28843,73566
57243,76047
29999,72543
29999,2458
29999,94572
29999,33261
15665,60361
37764,63147
37764,87352
37764,80445
4031,72084
19059,11815
21929,25285
55111,88278
15619,100385
96356,38778
93340,88088
93340,33769
93340,29982
93340,25498
93340,83516
93340,52040
93340,3011
93340,7732
32475,61764
32475,50769
32475,37799
32475,43516
32475,43825
67392,87085
67392,100155
67392,75422
67392,96050
30663,28112
30663,83589
30663,4330
30663,43379
30663,28172
30663,95078
30663,87590
42268,91258
42268,70179
19574,89436
19574,50187
19574,61631
63687,4761
92706,74532
92706,72208
92706,83740
92706,52890
92706,36778
15194,37870
49752,75926
49752,80856
49752,51121
49752,8981
49752,7639
49752,63057
49752,12794
49752,16921
14446,6262
14446,14692
14446,3379
14446,26706
14446,84450
14446,52717
14446,16661
14446,87745
14446,26570
14446,56904
14446,8151
14446,18675
52944,8650
52944,7438
52944,3017
52944,91450
52944,8808
52944,96933
52944,30256
52944,20050
80512,13940
77565,100385
51509,90775
4253,53477
71821,11512
71821,96230
99071,51112
99071,82709
99071,70875
27312,80439
62180,59055
62180,45773
23601,31336
23601,30256
23601,86760
23601,43079
51728,29365
92932,66477
49055,81041
74235,65854
74235,38498
74235,96198
74235,56306
74235,97309
74235,32338
74235,61015
74235,82672
11351,46224
11351,54741
11351,63549
11351,91029
11351,97488
11351,60448
11351,87450
11351,22348
11351,28981
11351,64214
11351,7277
92781,7791
92781,72672
64908,42652
64908,93291
64908,63659
64908,85035
11231,94094
63832,40879
63832,93584
63832,100385
63832,58882
30895,79520
62310,12464
11862,2827
82154,80439
82154,1943
82154,33629
82154,49841
82154,63117
70080,64205
70080,40648
75661,28112
75661,27528
75661,70945
75661,95078
75661,18437
75661,80147
75661,7932
31811,80244
27847,4916
58746,60849
58746,62808
58746,51488
58746,6534
58746,61533
58746,67615
58746,23101
58746,48472
58746,88914
58746,4150
82493,55334
76480,18814
4013,35581
99104,39939
99104,32891
99104,97337
99104,85391
5684,28303
5684,31052
5684,47363
5684,55245
5684,11442
5684,3994
5684,75926
5684,40988
5684,6222
5684,31083
5684,43588
5684,61502
846,98621
846,21351
846,38635
846,99082
